generic_name_clean,side_effect,term_type,source
clonazepam,Lymphadenopathy,PT,label_confirmed
clonazepam,Forgetfulness,LLT,label_confirmed
clonazepam,Memory impairment,PT,label_confirmed
clonazepam,Pigmentation disorder,LLT,label_confirmed
clonazepam,Pigmentation disorder,PT,label_confirmed
clonazepam,Skin discolouration,PT,label_confirmed
clonazepam,Incomplete precocious puberty,LLT,label_confirmed
clonazepam,Incomplete precocious puberty,PT,label_confirmed
clonazepam,Insomnia,LLT,label_confirmed
clonazepam,Insomnia,PT,label_confirmed
clonazepam,Rhinorrhoea,LLT,label_confirmed
clonazepam,Rhinorrhoea,PT,label_confirmed
clonazepam,Nasopharyngitis,PT,label_confirmed
clonazepam,Somnolence,LLT,label_confirmed
clonazepam,Loss of libido,LLT,label_confirmed
clonazepam,Loss of libido,PT,label_confirmed
clopidogrel,Angina pectoris,LLT,label_confirmed
clopidogrel,Angina pectoris,PT,label_confirmed
clopidogrel,Back pain,LLT,label_confirmed
clopidogrel,Back pain,PT,label_confirmed
clopidogrel,Coagulopathy,LLT,label_confirmed
clopidogrel,Coagulopathy,PT,label_confirmed
clopidogrel,Bronchitis,LLT,label_confirmed
clopidogrel,Bronchitis,PT,label_confirmed
clopidogrel,Cardiovascular disorder,LLT,label_confirmed
clopidogrel,Cardiovascular disorder,PT,label_confirmed
clopidogrel,Chest pain,LLT,label_confirmed
clopidogrel,Chest pain,PT,label_confirmed
clopidogrel,Infection,LLT,label_confirmed
clopidogrel,Infection,PT,label_confirmed
clopidogrel,Cough,LLT,label_confirmed
clopidogrel,Cough,PT,label_confirmed
clopidogrel,Depression,LLT,label_confirmed
clopidogrel,Depression,PT,label_confirmed
clopidogrel,Dyspnoea,LLT,label_confirmed
clopidogrel,Dyspnoea,PT,label_confirmed
clopidogrel,Fatigue,LLT,label_confirmed
clopidogrel,Asthenia,PT,label_confirmed
clopidogrel,Fatigue,PT,label_confirmed
clopidogrel,Blood disorder,LLT,label_confirmed
clopidogrel,Blood disorder,PT,label_confirmed
clopidogrel,Haemorrhage,LLT,label_confirmed
clopidogrel,Haemoglobin,PT,label_confirmed
clopidogrel,Haemorrhage,PT,label_confirmed
clopidogrel,Hypercholesterolaemia,LLT,label_confirmed
clopidogrel,Hypercholesterolaemia,PT,label_confirmed
clopidogrel,Hypersensitivity,LLT,label_confirmed
clopidogrel,Hypersensitivity,PT,label_confirmed
clopidogrel,Hypertension,LLT,label_confirmed
clopidogrel,Hypertension,PT,label_confirmed
clopidogrel,Intermittent claudication,LLT,label_confirmed
clopidogrel,Intermittent claudication,PT,label_confirmed
clopidogrel,Neutropenia,LLT,label_confirmed
clopidogrel,Neutropenia,PT,label_confirmed
clopidogrel,Pain,LLT,label_confirmed
clopidogrel,Pain,PT,label_confirmed
clopidogrel,Neuropathy peripheral,LLT,label_confirmed
clopidogrel,Neuropathy peripheral,PT,label_confirmed
clopidogrel,Rhinitis,LLT,label_confirmed
clopidogrel,Rhinitis,PT,label_confirmed
clopidogrel,Skin disorder,LLT,label_confirmed
clopidogrel,Syncope,LLT,label_confirmed
